source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Pdap1,Pdap1,Pdgfrb,Pdgfrb,0.5878885316184351,0.3218562874251497,0.49539825624213535,0.45888109397099225,0.4771396751065638,0
NK_cell,Fibroblast,Vegfa,Vegfa,Cd44,Cd44,0.8885316184351554,0.19199101796407186,0.29700534495653724,1.4712060287855824,0.8841056868710598,0
NK_cell,Fibroblast,Sparc,Sparc,Fgfr1,Fgfr1,0.9319399785637728,0.5598802395209581,0.9477504711217949,1.8245770306250515,1.3861637508734233,0
NK_cell,Fibroblast,Lgals3,Lgals3,Eng,Eng,0.3054662379421222,0.42103293413173654,0.7271754249711309,0.18205632267431737,0.4546158738227241,0
NK_cell,Fibroblast,Cxcl10,Cxcl10,Tlr4,Tlr4,0.1870310825294748,0.42664670658682635,1.0469077877903312,0.09998554547493825,0.5734466666326348,0
NK_cell,Fibroblast,Tgfb1,Tgfb1,Lpp,Lpp,0.8472668810289389,0.5838323353293413,1.1492613582763862,1.0207097856342184,1.0849855719553023,0
NK_cell,Fibroblast,Ccl5,Ccl5,Dpp4,Dpp4,0.27491961414790994,0.9131736526946108,3.317026695565829,0.15999759419133833,1.7385121448785839,0
NK_cell,T_CD4_Treg_cell,Tnf,Tnf,Tnfrsf1b,Tnfrsf1b,0.37920250195465205,0.29977544910179643,0.5490109853341774,0.655529361472589,0.6022701734033832,0
NK_cell,T_CD4_Treg_cell,Tnf,Tnf,Fas,Fas,0.28225175918686474,0.29977544910179643,0.5490109853341774,0.4972424616817274,0.5231267235079524,0
NK_cell,T_CD4_Treg_cell,Tnf,Tnf,Notch1,Notch1,0.16966379984362784,0.29977544910179643,0.5490109853341774,0.26311091738242026,0.4060609513582988,0
NK_cell,T_CD4_Treg_cell,Tnf,Tnf,Icos,Icos,0.490226739640344,0.29977544910179643,0.5490109853341774,0.9589003058075284,0.7539556455708529,0
NK_cell,T_CD4_Treg_cell,H2-Aa,H2-Aa,Cd4,Cd4,0.3557466770914777,0.15119760479041916,0.23116962834467805,0.6164566686958826,0.4238131485202803,0
NK_cell,T_CD4_Treg_cell,H2-Ab1,H2-Ab1,Cd4,Cd4,0.3557466770914777,0.2155688622754491,0.3171934617207377,0.6164566686958826,0.46682506520831013,0
NK_cell,T_CD4_Treg_cell,Thy1,Thy1,Itgav_Itgb3,Itgb3,0.11806098514464425,0.4038173652694611,0.6782387018059285,1.047375999969148,0.8628073508875382,0
NK_cell,T_CD4_Treg_cell,H2-K1,H2-K1,Cd3d,Cd3d,0.6254886630179828,0.9483532934131736,2.4661939608294734,1.2581499419584812,1.8621719513939774,0
NK_cell,T_CD4_Treg_cell,H2-K1,H2-K1,Cd3g,Cd3g,0.6035965598123534,0.9483532934131736,2.4661939608294734,1.206003295473144,1.8360986281513088,0
